station,month,n,baseline_mae,xgb_delta_mae,gain,alpha,is_eligible
30230,6,30,0.8366666666666662,0.6850989350490265,0.1515677316176397,0.18115665133582443,1
27595,12,31,1.4838709677419355,1.3328368096642436,0.15103415807769194,0.10178388913931413,1
22837,4,30,1.2366666666666668,1.0867685175687074,0.1498981490979594,0.12121144131910462,1
30823,1,31,2.1838709677419357,2.0341811689998837,0.14968979874205202,0.06854333472678895,1
21982,11,30,1.5066666666666668,1.3579463117818042,0.14872035488486257,0.09870820014482028,1
30710,4,30,0.8766666666666667,0.7292078810433548,0.14745878562331194,0.1682039379733596,1
28440,11,30,0.7833333333333333,0.6369242682494225,0.14640906508391083,0.18690518946882234,1
25551,10,31,2.4580645161290318,2.311752650430125,0.14631186569890664,0.05952319995624812,1
35121,6,30,0.876666666666667,0.7308129734794302,0.14585369318723684,0.16637303405388226,1
34861,3,31,0.5806451612903226,0.4369673106939562,0.1436778505963664,0.24744518713818656,1
33008,6,30,0.7033333333333328,0.5604228154445683,0.14291051788876452,0.20319030979445207,1
25703,6,30,1.1433333333333335,1.0005232795141636,0.1428100538191699,0.12490675261151883,1
31594,5,31,1.2967741935483872,1.1543833252523215,0.14239086829606573,0.10980390341238899,1
24908,1,31,2.7645161290322586,2.6223875721255623,0.14212855690669635,0.05141173003626121,1
23472,12,31,2.4967741935483865,2.355048717681558,0.14172547586682827,0.05676343348671418,1
23891,11,30,1.993333333333333,1.8522855854562168,0.14104774787711616,0.07075973973768371,1
31388,9,30,1.0299999999999996,0.8919690466672177,0.13803095333278192,0.13401063430367183,1
31707,12,31,1.8451612903225811,1.711947817920197,0.13321347240238413,0.07219611266562774,1
31594,10,31,1.3064516129032258,1.173414013630921,0.13303759927230474,0.10183124882571475,1
31960,1,31,2.1709677419354843,2.0379713673745434,0.13299637456094082,0.06126133152138432,1
30965,4,30,1.7333333333333334,1.6017678467246392,0.13156548660869416,0.0759031653511697,1
24908,9,30,1.4766666666666668,1.348179707825184,0.12848695884148276,0.08701148454276483,1
24817,8,31,1.4129032258064516,1.2849508369281406,0.12795238887831095,0.0905599099367041,1
29866,8,31,1.2161290322580651,1.0885071234116637,0.12762190884640146,0.10494109215486587,1
31329,6,30,1.1200000000000003,0.9925677699564647,0.12743223004353565,0.11377877682458537,1
30949,4,30,1.2,1.0726672114928564,0.12733278850714358,0.10611065708928633,1
28434,6,30,1.1,0.9727814854184786,0.12721851458152145,0.1156531950741104,1
30710,6,30,0.8533333333333333,0.7261764330168566,0.12715690031647664,0.14901199255837108,1
24817,4,30,2.3466666666666662,2.2199095463256038,0.12675712034106246,0.05401581832715731,1
31004,12,31,1.2935483870967734,1.166943686022873,0.12660470107390043,0.09787395843618243,1
24641,3,31,1.654838709677419,1.5284741479903454,0.12636456168707366,0.07636065131187689,1
34861,5,31,0.7064516129032259,0.5806796556518922,0.12577195725133372,0.17803336414572352,1
28900,1,31,0.8225806451612903,0.6982668321579694,0.1243138130033209,0.15112659620011562,1
34172,2,28,1.3464285714285713,1.2229085271180207,0.12352004431055064,0.09173902495213311,1
36034,4,30,1.48,1.3566465759401523,0.12335342405984773,0.08334690814854576,1
25703,2,28,2.5642857142857145,2.4421812352433343,0.1221044790423802,0.04761734558755774,1
30710,5,31,1.0419354838709676,0.9214148244550154,0.12052065941595214,0.11566998272119247,1
30965,2,28,2.9142857142857146,2.7937664036505994,0.12051931063511523,0.041354665414010124,1
30054,7,31,0.7290322580645165,0.6094858342841751,0.11954642378034142,0.16397960784029122,1
25551,3,31,3.4000000000000012,3.2813266151855074,0.11867338481449385,0.03490393671014524,1
24966,4,29,2.0275862068965513,1.9092581352989735,0.11832807159757786,0.058359082930778204,1
31532,5,31,1.1451612903225812,1.0270090021433371,0.11815228817924406,0.10317523756497364,1
24641,8,31,0.9419354838709676,0.8242165665713049,0.11771891729966266,0.12497556288662819,1
30965,5,31,1.3806451612903228,1.2636160013716549,0.11702915991866791,0.0847641111560445,1
30252,7,31,1.058064516129032,0.9421481301587433,0.11591638597028875,0.1095551208865534,1
30521,9,30,1.39,1.2751040452097855,0.11489595479021442,0.0826589602807298,1
24959,12,31,1.1096774193548389,0.9963351851269128,0.11334223422792611,0.10213980410074736,1
24688,8,31,1.8032258064516131,1.6900621239546563,0.11316368249695685,0.06275624610743581,1
21982,12,31,1.4161290322580646,1.30307631497384,0.11305271728422461,0.0798322149387463,1
28900,2,28,0.7535714285714287,0.6406494095838363,0.11292201898759235,0.14984912472287135,1
30393,12,31,1.6645161290322574,1.5526493494406397,0.11186677959161773,0.06720678618876261,1
22837,7,31,1.2516129032258065,1.1404012449326053,0.11121165829320123,0.08885467544044427,1
30949,5,31,1.1354838709677417,1.0250362943257054,0.1104475766420363,0.09726917261088426,1
29231,5,31,1.5677419354838709,1.458864014667849,0.10887792081602177,0.06944887953285339,1
31388,8,20,0.6050000000000005,0.4984288894385103,0.10657111056149021,0.17615059596940516,1
28722,8,31,1.1774193548387093,1.0712245189704954,0.10619483586821388,0.09019287429903099,1
34861,2,28,0.942857142857143,0.8371313227340581,0.10572582012308485,0.11213344558508997,1
24966,5,31,0.9548387096774191,0.8492713528895567,0.10556735678786244,0.11056040744674786,1
30372,7,31,0.938709677419355,0.8331557606557206,0.10555391676363435,0.11244575325335616,1
28434,8,31,1.3096774193548386,1.204720230364511,0.10495718899032758,0.08013972558374766,1
29838,8,31,1.0935483870967742,0.9887265029551102,0.10482188414166393,0.09585482030653635,1
