Date,station,T_rp5
2013-08-07,23472,16.1
2013-08-08,23472,16.9
2013-08-09,23472,17.2
2013-08-10,23472,16.0
2013-08-11,23472,16.9
2013-08-12,23472,13.4
2013-08-13,23472,13.9
2013-08-14,23472,11.8
2013-08-15,23472,12.1
2013-08-16,23472,7.8
2013-08-17,23472,10.3
2013-08-18,23472,14.1
2013-08-19,23472,14.2
2013-08-20,23472,12.4
2013-08-21,23472,10.7
2013-08-22,23472,10.2
2013-08-23,23472,11.5
2013-08-24,23472,12.4
2013-08-25,23472,12.7
2013-08-26,23472,12.8
2013-08-27,23472,10.4
2013-08-28,23472,6.7
2013-08-29,23472,7.3
2013-08-30,23472,6.1
2013-08-31,23472,9.6
2013-09-01,23472,9.2
2013-09-02,23472,7.9
2013-09-03,23472,8.7
2013-09-04,23472,8.3
2013-09-05,23472,6.2
2013-09-06,23472,4.9
2013-09-07,23472,6.5
2013-09-08,23472,5.8
2013-09-09,23472,7.3
2013-09-10,23472,6.9
2013-09-11,23472,2.3
2013-09-12,23472,2.0
2013-09-13,23472,2.3
2013-09-14,23472,4.3
2013-09-15,23472,5.7
2013-09-16,23472,7.3
2013-09-17,23472,7.8
2013-09-18,23472,4.7
2013-09-19,23472,3.4
2013-09-20,23472,3.1
2013-09-21,23472,2.7
2013-09-22,23472,-0.3
2013-09-23,23472,-1.1
2013-09-24,23472,-0.8
2013-09-25,23472,-1.3
2013-09-26,23472,-1.6
2013-09-27,23472,-3.3
2013-09-28,23472,-2.5
2013-09-29,23472,-3.8
2013-09-30,23472,-2.0
2013-10-01,23472,1.1
2013-10-02,23472,0.0
2013-10-03,23472,0.0
2013-10-04,23472,-1.3
2013-10-05,23472,-0.7
2013-10-06,23472,0.3
2013-10-07,23472,-1.5
2013-10-08,23472,-1.6
2013-10-09,23472,0.3
2013-10-10,23472,-7.7
2013-10-11,23472,-9.7
2013-10-12,23472,-7.7
2013-10-13,23472,-2.9
2013-10-14,23472,-0.6
2013-10-15,23472,1.2
2013-10-16,23472,-3.7
2013-10-17,23472,-4.0
2013-10-18,23472,-8.9
2013-10-19,23472,-8.0
2013-10-20,23472,-6.8
2013-10-21,23472,-3.3
2013-10-22,23472,-4.9
2013-10-23,23472,-6.1
2013-10-24,23472,-11.9
2013-10-25,23472,-6.6
2013-10-26,23472,-4.9
2013-10-27,23472,-7.1
2013-10-28,23472,-10.9
2013-10-29,23472,-10.6
2013-10-30,23472,-1.0
2013-10-31,23472,-11.2
2013-11-01,23472,-22.9
2013-11-02,23472,-22.1
2013-11-03,23472,-29.3
2013-11-04,23472,-32.7
2013-11-05,23472,-24.8
2013-11-06,23472,-24.1
2013-11-07,23472,-25.0
2013-11-08,23472,-9.8
2013-11-09,23472,0.8
2013-11-10,23472,0.1
2013-11-11,23472,-5.3
2013-11-12,23472,-8.0
2013-11-13,23472,-11.7
2013-11-14,23472,-16.0
2013-11-15,23472,-16.5
2013-11-16,23472,-12.9
2013-11-17,23472,-3.4
2013-11-18,23472,-6.1
2013-11-19,23472,-5.6
2013-11-20,23472,-17.1
2013-11-21,23472,-11.1
2013-11-22,23472,-9.8
2013-11-23,23472,-18.5
2013-11-24,23472,-33.9
2013-11-25,23472,-15.7
2013-11-26,23472,-4.1
2013-11-27,23472,-6.1
2013-11-28,23472,-12.5
2013-11-29,23472,-6.4
2013-11-30,23472,-2.6
2013-12-01,23472,-14.8
2013-12-02,23472,-29.9
2013-12-03,23472,-17.1
2013-12-04,23472,-10.6
2013-12-05,23472,-19.0
2013-12-06,23472,-10.9
2013-12-07,23472,-16.3
2013-12-08,23472,-17.7
2013-12-09,23472,-21.0
2013-12-10,23472,-21.8
2013-12-11,23472,-13.0
2013-12-12,23472,-12.4
2013-12-13,23472,-12.8
2013-12-14,23472,-9.4
2013-12-15,23472,-3.5
2013-12-16,23472,-2.8
2013-12-17,23472,-5.4
2013-12-18,23472,-13.7
2013-12-19,23472,-16.2
2013-12-20,23472,-16.5
2013-12-21,23472,-15.1
2013-12-22,23472,-30.3
2013-12-23,23472,-20.6
2013-12-24,23472,-13.8
2013-12-25,23472,-15.3
2013-12-26,23472,-13.8
2013-12-27,23472,-18.2
2013-12-28,23472,-31.7
2013-12-29,23472,-41.2
2013-12-30,23472,-40.8
2013-12-31,23472,-28.7
2014-01-01,23472,-30.0
2014-01-02,23472,-34.9
2014-01-03,23472,-39.0
2014-01-04,23472,-42.4
2014-01-05,23472,-48.2
2014-01-06,23472,-45.4
2014-01-07,23472,-38.5
2014-01-08,23472,-34.4
2014-01-09,23472,-30.4
2014-01-10,23472,-21.7
2014-01-11,23472,-31.3
2014-01-12,23472,-41.0
2014-01-13,23472,-39.4
2014-01-14,23472,-23.6
2014-01-15,23472,-25.4
2014-01-16,23472,-30.8
2014-01-17,23472,-30.3
2014-01-18,23472,-38.7
2014-01-19,23472,-26.6
2014-01-20,23472,-18.7
2014-01-21,23472,-22.9
2014-01-22,23472,-32.6
2014-01-23,23472,-37.3
2014-01-24,23472,-41.1
2014-01-25,23472,-44.9
2014-01-26,23472,-48.9
2014-01-27,23472,-46.1
2014-01-28,23472,-49.0
2014-01-29,23472,-45.4
2014-01-30,23472,-46.3
2014-01-31,23472,-42.2
2014-02-01,23472,-38.7
2014-02-02,23472,-23.0
2014-02-03,23472,-15.8
2014-02-04,23472,-23.3
2014-02-05,23472,-18.6
2014-02-06,23472,-22.7
2014-02-07,23472,-22.9
2014-02-08,23472,-24.3
2014-02-09,23472,-25.1
2014-02-10,23472,-26.2
2014-02-11,23472,-27.7
2014-02-12,23472,-28.0
2014-02-13,23472,-25.9
2014-02-14,23472,-27.2
2014-02-15,23472,-32.2
2014-02-16,23472,-30.3
2014-02-17,23472,-32.6
2014-02-18,23472,-29.9
2014-02-19,23472,-41.5
2014-02-20,23472,-39.9
2014-02-21,23472,-34.3
2014-02-22,23472,-28.6
2014-02-23,23472,-24.4
2014-02-24,23472,-27.8
2014-02-25,23472,-29.7
2014-02-26,23472,-28.7
2014-02-27,23472,-26.1
2014-02-28,23472,-24.4
2014-03-01,23472,-24.2
2014-03-02,23472,-21.1
2014-03-03,23472,-16.8
2014-03-04,23472,-16.5
2014-03-05,23472,-15.3
2014-03-06,23472,-14.6
2014-03-07,23472,-15.6
2014-03-08,23472,-15.9
2014-03-09,23472,-18.1
2014-03-10,23472,-8.7
2014-03-11,23472,-6.1
2014-03-12,23472,-3.1
2014-03-13,23472,-7.6
2014-03-14,23472,-2.9
2014-03-15,23472,-2.5
2014-03-16,23472,-4.7
2014-03-17,23472,-1.6
2014-03-18,23472,-0.1
2014-03-19,23472,1.8
2014-03-20,23472,1.6
2014-03-21,23472,-1.3
2014-03-22,23472,-5.9
2014-03-23,23472,-2.3
2014-03-24,23472,-9.9
2014-03-25,23472,-12.3
2014-03-26,23472,-17.2
2014-03-27,23472,-10.3
2014-03-28,23472,-7.3
2014-03-29,23472,-15.1
2014-03-30,23472,-11.4
2014-03-31,23472,-1.7
2014-04-01,23472,1.4
2014-04-02,23472,-7.3
2014-04-03,23472,-2.1
2014-04-04,23472,2.9
2014-04-05,23472,-0.8
2014-04-06,23472,-1.3
2014-04-07,23472,2.5
2014-04-08,23472,1.7
2014-04-09,23472,0.3
2014-04-10,23472,-4.9
2014-04-11,23472,-14.9
2014-04-12,23472,-10.6
2014-04-13,23472,-2.7
2014-04-14,23472,1.6
2014-04-15,23472,4.0
2014-04-16,23472,2.0
2014-04-17,23472,0.1
2014-04-18,23472,0.0
2014-04-19,23472,1.3
2014-04-20,23472,-1.1
2014-04-21,23472,-1.8
2014-04-22,23472,-7.9
2014-04-23,23472,-3.3
2014-04-24,23472,-2.8
2014-04-25,23472,-7.0
2014-04-26,23472,-1.5
2014-04-27,23472,0.8
2014-04-28,23472,-7.3
2014-04-29,23472,-11.5
2014-04-30,23472,-7.3
2014-05-01,23472,0.6
2014-05-02,23472,3.1
2014-05-03,23472,1.3
2014-05-04,23472,8.8
2014-05-05,23472,6.2
2014-05-06,23472,-3.6
2014-05-07,23472,3.9
2014-05-08,23472,3.4
2014-05-09,23472,1.4
2014-05-10,23472,-4.4
2014-05-11,23472,-2.1
2014-05-12,23472,2.7
2014-05-13,23472,4.2
2014-05-14,23472,0.9
2014-05-15,23472,3.8
2014-05-16,23472,0.8
2014-05-17,23472,-2.8
2014-05-18,23472,-2.6
2014-05-19,23472,1.7
2014-05-20,23472,4.9
2014-05-21,23472,4.9
2014-05-22,23472,3.7
2014-05-23,23472,0.1
2014-05-24,23472,3.9
2014-05-25,23472,1.1
2014-05-26,23472,0.4
2014-05-27,23472,1.6
2014-05-28,23472,4.3
2014-05-29,23472,4.6
2014-05-30,23472,0.9
2014-05-31,23472,0.2
2014-06-01,23472,1.5
2014-06-02,23472,4.0
2014-06-03,23472,2.7
2014-06-04,23472,1.2
2014-06-05,23472,3.4
2014-06-06,23472,8.7
2014-06-07,23472,10.3
2014-06-08,23472,6.8
2014-06-09,23472,6.0
2014-06-10,23472,8.9
2014-06-11,23472,9.7
2014-06-12,23472,13.1
2014-06-13,23472,8.6
2014-06-14,23472,14.1
2014-06-15,23472,16.3
2014-06-16,23472,23.1
2014-06-17,23472,23.9
2014-06-18,23472,19.9
2014-06-19,23472,15.2
2014-06-20,23472,18.7
2014-06-21,23472,13.8
2014-06-22,23472,18.8
2014-06-23,23472,19.6
2014-06-24,23472,23.5
2014-06-25,23472,20.8
2014-06-26,23472,20.8
2014-06-27,23472,17.9
2014-06-28,23472,15.4
2014-06-29,23472,14.8
2014-06-30,23472,13.3
2014-07-01,23472,16.7
2014-07-02,23472,20.2
2014-07-03,23472,22.2
2014-07-04,23472,19.3
2014-07-05,23472,17.3
2014-07-06,23472,20.8
2014-07-07,23472,17.4
2014-07-08,23472,12.7
2014-07-09,23472,10.4
2014-07-10,23472,14.6
2014-07-11,23472,16.7
2014-07-12,23472,16.4
2014-07-13,23472,13.8
2014-07-14,23472,16.3
2014-07-15,23472,12.4
2014-07-16,23472,7.7
2014-07-17,23472,14.1
2014-07-18,23472,20.2
2014-07-19,23472,18.6
2014-07-20,23472,17.1
2014-07-21,23472,17.7
2014-07-22,23472,16.3
2014-07-23,23472,20.6
2014-07-24,23472,18.2
2014-07-25,23472,17.9
2014-07-26,23472,16.5
2014-07-27,23472,17.3
2014-07-28,23472,16.3
2014-07-29,23472,16.1
2014-07-30,23472,10.4
2014-07-31,23472,15.0
2014-08-01,23472,8.1
2014-08-02,23472,12.2
2014-08-03,23472,17.2
2014-08-04,23472,16.4
2014-08-05,23472,11.9
2014-08-06,23472,9.1
2014-08-07,23472,9.1
2014-08-08,23472,6.8
2014-08-09,23472,5.6
2014-08-10,23472,5.6
2014-08-11,23472,6.1
2014-08-12,23472,8.8
2014-08-13,23472,10.5
2014-08-14,23472,10.9
2014-08-15,23472,15.1
2014-08-16,23472,15.9
2014-08-17,23472,16.7
2014-08-18,23472,14.9
2014-08-19,23472,15.2
2014-08-20,23472,8.4
2014-08-21,23472,10.6
2014-08-22,23472,14.3
2014-08-23,23472,10.9
2014-08-24,23472,12.7
2014-08-25,23472,15.2
2014-08-26,23472,6.6
2014-08-27,23472,4.2
2014-08-28,23472,5.5
2014-08-29,23472,7.5
2014-08-30,23472,7.6
2014-08-31,23472,8.2
2014-09-01,23472,8.8
2014-09-02,23472,4.2
2014-09-03,23472,3.7
2014-09-04,23472,3.8
2014-09-05,23472,4.8
2014-09-06,23472,7.2
2014-09-07,23472,7.8
2014-09-08,23472,10.8
2014-09-09,23472,8.1
2014-09-10,23472,8.1
2014-09-11,23472,4.9
2014-09-12,23472,4.1
2014-09-13,23472,4.4
2014-09-14,23472,3.6
2014-09-15,23472,2.6
2014-09-16,23472,3.2
2014-09-17,23472,5.0
2014-09-18,23472,6.8
2014-09-19,23472,6.3
2014-09-20,23472,1.7
2014-09-21,23472,0.8
2014-09-22,23472,1.1
2014-09-23,23472,0.7
2014-09-24,23472,0.2
2014-09-25,23472,-1.6
2014-09-26,23472,-1.1
2014-09-27,23472,-1.1
2014-09-28,23472,0.3
2014-09-29,23472,1.2
2014-09-30,23472,2.1
2014-10-01,23472,3.8
2014-10-02,23472,2.4
2014-10-03,23472,4.2
2014-10-04,23472,4.7
2014-10-05,23472,3.1
2014-10-06,23472,0.2
2014-10-07,23472,1.4
2014-10-08,23472,1.7
2014-10-09,23472,-1.2
2014-10-10,23472,-3.9
2014-10-11,23472,-2.0
2014-10-12,23472,-2.3
2014-10-13,23472,-8.9
2014-10-14,23472,-6.1
2014-10-15,23472,-7.6
2014-10-16,23472,-9.2
2014-10-17,23472,-11.3
2014-10-18,23472,-13.4
2014-10-19,23472,-14.5
2014-10-20,23472,-13.9
2014-10-21,23472,-7.5
2014-10-22,23472,-10.8
2014-10-23,23472,-17.8
2014-10-24,23472,-12.9
2014-10-25,23472,-9.4
2014-10-26,23472,-9.4
2014-10-27,23472,-16.6
2014-10-28,23472,-21.8
2014-10-29,23472,-19.2
2014-10-30,23472,-23.7
2014-10-31,23472,-19.1
2014-11-01,23472,-12.4
2014-11-02,23472,-15.4
2014-11-03,23472,-22.9
2014-11-04,23472,-13.1
2014-11-05,23472,-5.3
2014-11-06,23472,-8.4
2014-11-07,23472,-22.9
2014-11-08,23472,-18.8
2014-11-09,23472,-14.1
2014-11-10,23472,-9.2
2014-11-11,23472,-11.4
2014-11-12,23472,-8.0
2014-11-13,23472,-5.6
2014-11-14,23472,-13.2
2014-11-15,23472,-12.8
2014-11-16,23472,-18.2
2014-11-17,23472,-25.3
2014-11-18,23472,-22.0
2014-11-19,23472,-27.7
2014-11-20,23472,-32.7
2014-11-21,23472,-25.2
2014-11-22,23472,-35.6
2014-11-23,23472,-40.3
2014-11-24,23472,-45.3
2014-11-25,23472,-43.0
2014-11-26,23472,-35.2
2014-11-27,23472,-29.4
2014-11-28,23472,-39.4
2014-11-29,23472,-29.4
2014-11-30,23472,-22.9
2014-12-01,23472,-17.7
2014-12-02,23472,-17.6
2014-12-03,23472,-13.8
2014-12-04,23472,-10.1
2014-12-05,23472,-17.9
2014-12-06,23472,-23.4
2014-12-07,23472,-20.1
2014-12-08,23472,-24.4
2014-12-09,23472,-28.6
2014-12-10,23472,-19.1
2014-12-11,23472,-14.7
2014-12-12,23472,-14.6
2014-12-13,23472,-11.5
2014-12-14,23472,-8.8
2014-12-15,23472,-7.2
2014-12-16,23472,-9.2
2014-12-17,23472,-10.1
2014-12-18,23472,-8.0
2014-12-19,23472,-5.6
2014-12-20,23472,-6.2
2014-12-21,23472,-10.1
2014-12-22,23472,-9.0
2014-12-23,23472,-4.0
2014-12-24,23472,-2.1
2014-12-25,23472,-5.7
2014-12-26,23472,-6.3
2014-12-27,23472,-6.3
2014-12-28,23472,-18.1
2014-12-29,23472,-29.0
2014-12-30,23472,-29.6
2014-12-31,23472,-37.1
2015-01-01,23472,-33.6
2015-01-02,23472,-34.6
2015-01-03,23472,-45.8
2015-01-04,23472,-38.9
2015-01-05,23472,-37.9
2015-01-06,23472,-32.1
2015-01-07,23472,-30.0
2015-01-08,23472,-24.5
2015-01-09,23472,-21.7
2015-01-10,23472,-19.7
2015-01-11,23472,-32.3
2015-01-12,23472,-28.2
2015-01-13,23472,-17.1
2015-01-14,23472,-15.6
2015-01-15,23472,-11.7
2015-01-16,23472,-10.2
2015-01-17,23472,-22.6
2015-01-18,23472,-25.1
2015-01-19,23472,-13.7
2015-01-20,23472,-14.8
2015-01-21,23472,-30.9
2015-01-22,23472,-36.9
2015-01-23,23472,-44.7
2015-01-24,23472,-34.6
2015-01-25,23472,-22.4
2015-01-26,23472,-19.1
2015-01-27,23472,-22.2
2015-01-28,23472,-15.9
2015-01-29,23472,-12.1
2015-01-30,23472,-16.1
2015-01-31,23472,-38.8
2015-02-01,23472,-24.1
2015-02-02,23472,-24.9
2015-02-03,23472,-26.8
2015-02-04,23472,-33.8
2015-02-05,23472,-33.1
2015-02-06,23472,-15.9
2015-02-07,23472,-14.9
2015-02-08,23472,-18.0
2015-02-09,23472,-16.4
2015-02-10,23472,-12.6
2015-02-11,23472,-10.0
2015-02-12,23472,-10.2
2015-02-13,23472,-18.9
2015-02-14,23472,-15.0
2015-02-15,23472,-29.6
2015-02-16,23472,-25.4
2015-02-17,23472,-20.8
2015-02-18,23472,-29.3
2015-02-19,23472,-29.0
2015-02-20,23472,-20.9
2015-02-21,23472,-12.9
2015-02-22,23472,-13.6
2015-02-23,23472,-12.7
2015-02-24,23472,-10.9
2015-02-25,23472,-10.1
2015-02-26,23472,-9.3
2015-02-27,23472,-16.9
2015-02-28,23472,-19.7
2015-03-01,23472,-8.1
2015-03-02,23472,-4.1
2015-03-03,23472,-12.4
2015-03-04,23472,-27.4
2015-03-05,23472,-27.9
2015-03-06,23472,-25.5
2015-03-07,23472,-17.3
2015-03-08,23472,-10.7
2015-03-09,23472,-11.4
2015-03-10,23472,-8.8
2015-03-11,23472,-6.9
2015-03-12,23472,-5.3
2015-03-13,23472,-6.3
2015-03-14,23472,-8.0
2015-03-15,23472,-7.7
2015-03-16,23472,-14.3
2015-03-17,23472,-7.8
2015-03-18,23472,-18.1
2015-03-19,23472,-23.8
2015-03-20,23472,-17.9
2015-03-21,23472,-5.9
2015-03-22,23472,-11.2
2015-03-23,23472,-5.4
2015-03-24,23472,-17.8
2015-03-25,23472,-22.9
2015-03-26,23472,-12.7
2015-03-27,23472,-12.4
2015-03-28,23472,-18.0
2015-03-29,23472,-6.2
2015-03-30,23472,-5.4
2015-03-31,23472,-11.4
2015-04-01,23472,-3.2
2015-04-02,23472,-2.7
2015-04-03,23472,-3.9
2015-04-04,23472,-3.6
2015-04-05,23472,-2.8
2015-04-06,23472,-4.1
2015-04-07,23472,-4.3
2015-04-08,23472,0.1
2015-04-09,23472,1.2
2015-04-10,23472,4.1
2015-04-11,23472,1.2
2015-04-12,23472,0.7
2015-04-13,23472,0.9
2015-04-14,23472,2.8
2015-04-15,23472,1.0
2015-04-16,23472,1.6
2015-04-17,23472,0.8
2015-04-18,23472,0.8
2015-04-19,23472,4.9
2015-04-20,23472,2.3
2015-04-21,23472,1.7
2015-04-22,23472,1.1
2015-04-23,23472,2.6
2015-04-24,23472,2.8
2015-04-25,23472,1.1
2015-04-26,23472,2.5
2015-04-27,23472,1.5
2015-04-28,23472,1.5
2015-04-29,23472,-4.4
2015-04-30,23472,0.2
2015-05-01,23472,0.7
2015-05-02,23472,-2.7
2015-05-03,23472,-5.8
2015-05-04,23472,-3.7
2015-05-05,23472,3.9
2015-05-06,23472,6.4
2015-05-07,23472,8.1
2015-05-08,23472,9.8
2015-05-09,23472,8.8
2015-05-10,23472,5.6
2015-05-11,23472,1.6
2015-05-12,23472,2.6
2015-05-13,23472,2.8
2015-05-14,23472,1.1
2015-05-15,23472,2.3
2015-05-16,23472,4.2
2015-05-17,23472,6.4
2015-05-18,23472,7.8
2015-05-19,23472,6.6
2015-05-20,23472,9.8
2015-05-21,23472,7.1
2015-05-22,23472,6.0
2015-05-23,23472,8.8
2015-05-24,23472,8.3
2015-05-25,23472,7.8
2015-05-26,23472,9.9
2015-05-27,23472,10.6
2015-05-28,23472,10.2
2015-05-29,23472,10.2
2015-05-30,23472,11.0
2015-05-31,23472,5.9
2015-06-01,23472,6.8
2015-06-02,23472,7.8
2015-06-03,23472,12.5
2015-06-04,23472,16.0
2015-06-05,23472,19.7
2015-06-06,23472,21.4
2015-06-07,23472,21.7
2015-06-08,23472,21.1
2015-06-09,23472,23.0
2015-06-10,23472,18.9
2015-06-11,23472,13.2
2015-06-12,23472,12.2
2015-06-13,23472,13.6
2015-06-14,23472,18.1
2015-06-15,23472,22.4
2015-06-16,23472,16.9
2015-06-17,23472,17.7
2015-06-18,23472,18.9
2015-06-19,23472,17.4
2015-06-20,23472,11.1
2015-06-21,23472,12.8
2015-06-22,23472,11.6
2015-06-23,23472,9.8
2015-06-24,23472,13.5
2015-06-25,23472,13.1
2015-06-26,23472,12.2
2015-06-27,23472,14.9
2015-06-28,23472,17.8
2015-06-29,23472,20.3
2015-06-30,23472,10.7
2015-07-01,23472,14.1
2015-07-02,23472,14.0
2015-07-03,23472,16.7
2015-07-04,23472,20.4
2015-07-05,23472,12.0
2015-07-06,23472,12.7
2015-07-07,23472,12.1
2015-07-08,23472,15.7
2015-07-09,23472,15.1
2015-07-10,23472,15.1
2015-07-11,23472,17.8
2015-07-12,23472,15.9
2015-07-13,23472,19.7
2015-07-14,23472,19.5
2015-07-15,23472,19.3
2015-07-16,23472,15.2
2015-07-17,23472,17.4
2015-07-18,23472,19.6
2015-07-19,23472,23.3
2015-07-20,23472,18.8
2015-07-21,23472,11.9
2015-07-22,23472,16.9
2015-07-23,23472,20.3
2015-07-24,23472,21.2
2015-07-25,23472,20.1
2015-07-26,23472,18.5
2015-07-27,23472,18.8
2015-07-28,23472,19.0
2015-07-29,23472,18.9
2015-07-30,23472,18.7
2015-07-31,23472,20.1
2015-08-01,23472,16.9
2015-08-02,23472,19.6
2015-08-03,23472,21.2
2015-08-04,23472,17.1
2015-08-05,23472,13.9
2015-08-06,23472,13.9
2015-08-07,23472,13.3
2015-08-08,23472,14.4
2015-08-09,23472,15.5
2015-08-10,23472,11.2
2015-08-11,23472,12.8
2015-08-12,23472,12.7
2015-08-13,23472,12.4
2015-08-14,23472,11.3
2015-08-15,23472,10.0
2015-08-16,23472,11.4
2015-08-17,23472,9.6
2015-08-18,23472,8.8
2015-08-19,23472,10.4
2015-08-20,23472,11.1
2015-08-21,23472,7.3
2015-08-22,23472,5.6
2015-08-23,23472,9.6
2015-08-24,23472,12.6
2015-08-25,23472,9.7
2015-08-26,23472,10.4
2015-08-27,23472,11.7
2015-08-28,23472,7.6
2015-08-29,23472,8.1
2015-08-30,23472,9.1
2015-08-31,23472,8.1
2015-09-01,23472,14.1
2015-09-02,23472,20.7
2015-09-03,23472,16.7
2015-09-04,23472,9.2
2015-09-05,23472,7.2
2015-09-06,23472,8.5
2015-09-07,23472,6.6
2015-09-08,23472,4.3
2015-09-09,23472,9.2
2015-09-10,23472,11.2
2015-09-11,23472,6.6
2015-09-12,23472,3.2
2015-09-13,23472,2.3
2015-09-14,23472,4.6
2015-09-15,23472,4.9
2015-09-16,23472,4.9
2015-09-17,23472,4.8
2015-09-18,23472,2.4
2015-09-19,23472,3.7
2015-09-20,23472,4.3
2015-09-21,23472,4.7
2015-09-22,23472,4.0
2015-09-23,23472,4.2
2015-09-24,23472,2.8
2015-09-25,23472,3.0
2015-09-26,23472,2.3
2015-09-27,23472,4.0
2015-09-28,23472,2.5
2015-09-29,23472,-3.9
2015-09-30,23472,-4.8
2015-10-01,23472,-3.1
2015-10-02,23472,-2.4
2015-10-03,23472,-4.2
2015-10-04,23472,-1.4
2015-10-05,23472,-1.1
2015-10-06,23472,-3.7
2015-10-07,23472,-3.1
2015-10-08,23472,-0.5
2015-10-09,23472,-2.1
2015-10-10,23472,0.2
2015-10-11,23472,-3.1
2015-10-12,23472,-3.6
2015-10-13,23472,-2.9
2015-10-14,23472,-2.3
2015-10-15,23472,-5.4
2015-10-16,23472,-9.1
2015-10-17,23472,-9.8
2015-10-18,23472,-11.9
2015-10-19,23472,-11.5
2015-10-20,23472,-12.8
2015-10-21,23472,-16.1
2015-10-22,23472,-11.1
2015-10-23,23472,-8.6
2015-10-24,23472,-7.8
2015-10-25,23472,-6.5
2015-10-26,23472,-5.8
2015-10-27,23472,-2.7
2015-10-28,23472,-2.9
2015-10-29,23472,-2.3
2015-10-30,23472,-2.0
2015-10-31,23472,-4.0
2015-11-01,23472,-17.4
2015-11-02,23472,-16.2
2015-11-03,23472,-14.4
2015-11-04,23472,-13.5
2015-11-05,23472,-7.4
2015-11-06,23472,-3.3
2015-11-07,23472,-2.3
2015-11-08,23472,-1.0
2015-11-09,23472,-3.7
2015-11-10,23472,-10.2
2015-11-11,23472,-16.2
2015-11-12,23472,-21.4
2015-11-13,23472,-26.1
2015-11-14,23472,-27.6
2015-11-15,23472,-31.9
2015-11-16,23472,-30.7
2015-11-17,23472,-27.4
2015-11-18,23472,-25.6
2015-11-19,23472,-28.6
2015-11-20,23472,-27.2
2015-11-21,23472,-28.8
2015-11-22,23472,-26.4
2015-11-23,23472,-26.9
2015-11-24,23472,-18.1
2015-11-25,23472,-15.8
2015-11-26,23472,-12.1
2015-11-27,23472,-17.8
2015-11-28,23472,-8.4
2015-11-29,23472,-7.6
2015-11-30,23472,-12.2
2015-12-01,23472,-5.3
2015-12-02,23472,-7.3
2015-12-03,23472,-22.4
2015-12-04,23472,-8.3
2015-12-05,23472,-11.5
2015-12-06,23472,-10.6
2015-12-07,23472,-8.8
2015-12-08,23472,-7.9
2015-12-09,23472,-4.8
2015-12-10,23472,-2.4
2015-12-11,23472,-12.2
2015-12-12,23472,-13.9
2015-12-13,23472,-25.7
2015-12-14,23472,-17.1
2015-12-15,23472,-10.5
2015-12-16,23472,-15.6
2015-12-17,23472,-18.2
2015-12-18,23472,-17.6
2015-12-19,23472,-18.2
2015-12-20,23472,-20.8
2015-12-21,23472,-27.3
2015-12-22,23472,-32.7
2015-12-23,23472,-24.9
2015-12-24,23472,-24.2
2015-12-25,23472,-25.4
2015-12-26,23472,-23.8
2015-12-27,23472,-23.4
2015-12-28,23472,-16.1
2015-12-29,23472,-15.2
2015-12-30,23472,-13.0
2015-12-31,23472,-26.2
2016-01-01,23472,-28.9
2016-01-02,23472,-25.5
2016-01-03,23472,-18.4
2016-01-04,23472,-22.1
2016-01-05,23472,-28.1
2016-01-06,23472,-26.6
2016-01-07,23472,-28.1
2016-01-08,23472,-25.4
2016-01-09,23472,-23.0
2016-01-10,23472,-17.8
2016-01-11,23472,-15.2
2016-01-12,23472,-13.6
2016-01-13,23472,-12.6
2016-01-14,23472,-16.4
2016-01-15,23472,-25.9
2016-01-16,23472,-29.7
2016-01-17,23472,-33.1
2016-01-18,23472,-27.9
2016-01-19,23472,-32.8
2016-01-20,23472,-22.9
2016-01-21,23472,-17.4
2016-01-22,23472,-13.9
2016-01-23,23472,-16.5
2016-01-24,23472,-25.1
2016-01-25,23472,-24.7
2016-01-26,23472,-30.2
2016-01-27,23472,-23.3
2016-01-28,23472,-20.5
2016-01-29,23472,-20.6
2016-01-30,23472,-22.4
2016-01-31,23472,-21.0
2016-02-01,23472,-18.6
2016-02-02,23472,-15.9
2016-02-03,23472,-9.4
2016-02-04,23472,-7.6
2016-02-05,23472,-10.8
2016-02-06,23472,-14.7
2016-02-07,23472,-19.2
2016-02-08,23472,-20.9
2016-02-09,23472,-25.0
2016-02-10,23472,-33.9
2016-02-11,23472,-28.1
2016-02-12,23472,-18.4
2016-02-13,23472,-12.8
2016-02-14,23472,-9.4
2016-02-15,23472,-8.2
2016-02-16,23472,-11.6
2016-02-17,23472,-27.4
2016-02-18,23472,-20.0
2016-02-19,23472,-13.9
2016-02-20,23472,-19.3
2016-02-21,23472,-22.9
2016-02-22,23472,-17.7
2016-02-23,23472,-17.8
2016-02-24,23472,-14.2
2016-02-25,23472,-16.6
2016-02-26,23472,-18.7
2016-02-27,23472,-4.7
2016-02-28,23472,-3.2
2016-02-29,23472,-5.6
2016-03-01,23472,-7.0
2016-03-02,23472,-11.6
2016-03-03,23472,-21.1
2016-03-04,23472,-27.1
2016-03-05,23472,-27.9
2016-03-06,23472,-21.2
2016-03-07,23472,-18.3
2016-03-08,23472,-15.8
2016-03-09,23472,-10.4
2016-03-10,23472,-17.2
2016-03-11,23472,-16.2
2016-03-12,23472,-10.6
2016-03-13,23472,-16.5
2016-03-14,23472,-18.7
2016-03-15,23472,-17.7
2016-03-16,23472,-9.1
2016-03-17,23472,-7.7
2016-03-18,23472,-2.9
2016-03-19,23472,-3.4
2016-03-20,23472,0.8
2016-03-21,23472,-2.9
